수집일시,소노사업장,사업장ID,경쟁사명,OTA,체크인,체크아웃,객실유형,판매가(원),통화,판매상태,URL,오류,is_own,is_promo,별점(10점),리뷰수
2026-04-16 06:25:08,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-09,2026-05-10,패밀리,240000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.7,731
2026-04-16 06:25:08,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-09,2026-05-10,스위트,281000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.7,731
2026-04-16 06:25:08,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-09,2026-05-10,소노캄A,329000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.7,731
2026-04-16 06:25:08,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-09,2026-05-10,소노캄B,382000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-09&checkOutDate=2026-05-10,,True,False,4.7,731
2026-04-16 06:25:11,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-10,2026-05-11,패밀리,167000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-10&checkOutDate=2026-05-11,,True,False,4.7,731
2026-04-16 06:25:11,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-10,2026-05-11,스위트,195000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-10&checkOutDate=2026-05-11,,True,False,4.7,731
2026-04-16 06:25:11,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-10,2026-05-11,소노캄A,262000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-10&checkOutDate=2026-05-11,,True,False,4.7,731
2026-04-16 06:25:11,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-10,2026-05-11,소노캄B,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-10&checkOutDate=2026-05-11,,True,False,4.7,731
2026-04-16 06:25:13,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-11,2026-05-12,패밀리,167000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-11&checkOutDate=2026-05-12,,True,False,4.7,731
2026-04-16 06:25:13,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-11,2026-05-12,스위트,195000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-11&checkOutDate=2026-05-12,,True,False,4.7,731
2026-04-16 06:25:13,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-11,2026-05-12,소노캄A,262000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-11&checkOutDate=2026-05-12,,True,False,4.7,731
2026-04-16 06:25:13,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-11,2026-05-12,소노캄B,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-11&checkOutDate=2026-05-12,,True,False,4.7,731
2026-04-16 06:25:15,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-12,2026-05-13,패밀리,167000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-12&checkOutDate=2026-05-13,,True,False,4.7,731
2026-04-16 06:25:15,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-12,2026-05-13,스위트,195000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-12&checkOutDate=2026-05-13,,True,False,4.7,731
2026-04-16 06:25:15,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-12,2026-05-13,소노캄A,262000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-12&checkOutDate=2026-05-13,,True,False,4.7,731
2026-04-16 06:25:15,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-12,2026-05-13,소노캄B,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-12&checkOutDate=2026-05-13,,True,False,4.7,731
2026-04-16 06:25:17,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-13,2026-05-14,패밀리,167000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-13&checkOutDate=2026-05-14,,True,False,4.7,731
2026-04-16 06:25:17,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-13,2026-05-14,스위트,195000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-13&checkOutDate=2026-05-14,,True,False,4.7,731
2026-04-16 06:25:17,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-13,2026-05-14,소노캄A,262000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-13&checkOutDate=2026-05-14,,True,False,4.7,731
2026-04-16 06:25:17,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-13,2026-05-14,소노캄B,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-13&checkOutDate=2026-05-14,,True,False,4.7,731
2026-04-16 06:25:20,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-14,2026-05-15,패밀리,167000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-14&checkOutDate=2026-05-15,,True,False,4.7,731
2026-04-16 06:25:20,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-14,2026-05-15,스위트,195000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-14&checkOutDate=2026-05-15,,True,False,4.7,731
2026-04-16 06:25:20,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-14,2026-05-15,소노캄A,262000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-14&checkOutDate=2026-05-15,,True,False,4.7,731
2026-04-16 06:25:20,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-14,2026-05-15,소노캄B,298000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-14&checkOutDate=2026-05-15,,True,False,4.7,731
2026-04-16 06:25:22,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,패밀리,188000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-04-16 06:25:22,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,스위트,214000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-04-16 06:25:22,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,소노캄A,289000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-04-16 06:25:22,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-15,2026-05-16,소노캄B,324000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-15&checkOutDate=2026-05-16,,True,False,4.7,731
2026-04-16 06:25:24,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,패밀리,240000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-04-16 06:25:24,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,스위트,281000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-04-16 06:25:24,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,소노캄A,329000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-04-16 06:25:24,소노캄 비발디파크,sonocam_vivaldi,소노캄 비발디파크,야놀자,2026-05-16,2026-05-17,소노캄B,382000,KRW,available,https://nol.yanolja.com/stay/domestic/3013069?checkInDate=2026-05-16&checkOutDate=2026-05-17,,True,False,4.7,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,스탠다드 B,125430,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,스탠다드 B 트리플,131080,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,패밀리,161590,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,스위트 B,190970,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,럭셔리 B,222610,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:26,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-17,2026-04-18,스탠다드 A,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-17&checkOutDate=2026-04-18,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,스탠다드 B 트리플,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,럭셔리 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,스위트 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,스탠다드 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:29,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-18,2026-04-19,스탠다드 A,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-18&checkOutDate=2026-04-19,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,스탠다드 B 트리플,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,럭셔리 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,스위트 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,패밀리,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,스탠다드 B,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:32,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-19,2026-04-20,스탠다드 A,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-19&checkOutDate=2026-04-20,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,스탠다드 B,92660,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,패밀리,119780,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,스위트 B,141250,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,럭셔리 B,164980,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,스탠다드 B 트리플,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:34,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-20,2026-04-21,스탠다드 A,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-20&checkOutDate=2026-04-21,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,스탠다드 A,81360,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,스탠다드 B,92660,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,스탠다드 B 트리플,98310,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,패밀리,119780,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,스위트 B,141250,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:37,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-21,2026-04-22,럭셔리 B,164980,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-21&checkOutDate=2026-04-22,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,스탠다드 A,81360,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,스탠다드 B,92660,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,스탠다드 B 트리플,98310,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,패밀리,119780,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,스위트 B,141250,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:39,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-22,2026-04-23,럭셔리 B,164980,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-22&checkOutDate=2026-04-23,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,스탠다드 A,81360,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,스탠다드 B,92660,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,스탠다드 B 트리플,98310,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,패밀리,119780,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,스위트 B,141250,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:41,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-23,2026-04-24,럭셔리 B,164980,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-23&checkOutDate=2026-04-24,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,스탠다드 A,109610,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,스탠다드 B,125430,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,스탠다드 B 트리플,131080,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,패밀리,161590,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,스위트 B,190970,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:44,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-24,2026-04-25,럭셔리 B,222610,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-24&checkOutDate=2026-04-25,,False,False,4.4,731
2026-04-16 06:25:46,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-25,2026-04-26,스탠다드 A,109610,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-25&checkOutDate=2026-04-26,,False,False,4.4,731
2026-04-16 06:25:46,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-25,2026-04-26,스탠다드 B,125430,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-25&checkOutDate=2026-04-26,,False,False,4.4,731
2026-04-16 06:25:46,소노캄 비발디파크,sonocam_vivaldi,웰리힐리파크,야놀자,2026-04-25,2026-04-26,스탠다드 B 트리플,131080,KRW,available,https://nol.yanolja.com/stay/domestic/3016118?checkInDate=2026-04-25&checkOutDate=2026-04-26,,False,False,4.4,731
