crawl_date,property_name,property_id,competitor_name,is_own,channel,course_name,play_date,day_of_week,time_of_day,fee_min_krw,fee_avg_krw,fee_max_krw,fee_min_usd,fee_avg_usd,fee_max_usd
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-25,주말,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-26,주말,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-26,주말,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-27,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-27,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-28,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-28,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-29,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-29,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-30,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-04-30,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-01,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-01,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-02,주말,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-02,주말,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-03,주말,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-03,주말,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-03,주말,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-03,주말,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-04,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-04,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-04,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-04,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-05,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-05,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-05,주중,오전,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 망길라오,golf_guam_mangilao,자사,True,몽키트래블,망길라오 골프 클럽,2026-05-05,주중,오후,276726,276726,276726,188.13,188.13,188.13
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,AGL,레오팔레스 리조트 CC,2026-04-21,주중,최저가,203700,203700,203700,138.48,138.48,138.48
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,AGL,탈로포포 골프 클럽,2026-04-21,주중,최저가,221400,221400,221400,150.51,150.51,150.51
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,KKday,탈로포포 골프 클럽,2026-04-21,주중,최저가,229735,229735,229735,156.18,156.18,156.18
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-22,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-22,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-22,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-22,주중,오전,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-22,주중,오후,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-23,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-23,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-23,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-23,주중,오전,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-23,주중,오후,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,주중,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-24,주중,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-24,주중,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-24,주중,오후,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-24,주중,오전,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-24,주중,오후,216893,216893,216893,147.45,147.45,147.45
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오전,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-25,주말,오후,167531,167531,167531,113.89,113.89,113.89
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오전,172019,172019,172019,116.94,116.94,116.94
2026-04-21,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오후,172019,172019,172019,116.94,116.94,116.94
