property_name,competitor_name,ota,room_category,checkin_date,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Hotels.com,패밀리,2026-05-20,,,,,,,,,,,,229600.0,229600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Hotels.com,패밀리,2026-05-24,,,,,,,,,,169740.0,169740.0,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Hotels.com,패밀리,2026-05-27,,,,,,,,,,,,209100.0,209100.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Hotels.com,패밀리,2026-05-29,,,,,,,,,,,,,249281.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Hotels.com,패밀리,2026-04-18,258495.0,,,,,,,,,,,,
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-04-24,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-04-25,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-04-29,,,,,,,,,,,,124920.0,124920.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-01,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,223548.0,223548.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-02,,,,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-06,,,,,,,,,,,,125299.0,123624.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-08,175200.0,175200.0,175200.0,175200.0,175200.0,175200.0,175200.0,170000.0,170000.0,170000.0,165600.0,130900.0,130900.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-09,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0,184800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-13,,,,,,,,,,,,158000.0,158000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-15,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,233600.0,224840.0,223732.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-16,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,249403.0,243320.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-20,,,,,,,,,,,,197533.0,197526.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-24,,,,,,,,133000.0,133000.0,133000.0,133000.0,130900.0,130900.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-27,,,,,,,,,,,,158000.0,158000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,디럭스,2026-05-29,,,,,,,,,,,,,196350.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스위트,2026-04-25,,,,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스위트,2026-05-01,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0,360000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스위트,2026-05-09,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0,312000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스위트,2026-05-16,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0,380000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스위트,2026-05-29,,,,,,,,,,,,,331200.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-04-24,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-04-25,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-04-29,,,,,,,,,,,,97731.0,97731.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-01,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,185595.0,177467.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-02,214400.0,,,,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,252800.0,241817.0,236728.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-06,,,,,,,,,,,,98028.0,96720.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-08,136000.0,136000.0,136000.0,136000.0,136000.0,136000.0,136000.0,136000.0,136000.0,136000.0,106400.0,102410.0,98322.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-09,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,145600.0,127947.0,127947.0,127947.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-13,,,,,,,,,,,,121660.0,121660.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-15,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,194400.0,185631.0,185631.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-16,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,204865.0,204865.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-20,,,,,,,,,,,,140140.0,140140.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-22,,,,,,,,194400.0,194400.0,194400.0,194400.0,187110.0,187110.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-23,,,,,,,,,214400.0,214400.0,214400.0,214400.0,214400.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-24,,,,,,,,106400.0,106400.0,106400.0,106400.0,102410.0,102410.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-05-27,,,,,,,,,,,,121660.0,121660.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,스탠다드,2026-04-18,155200.0,,,,,,,,,,,,
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-04-24,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-04-25,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-04-29,,,,,,,,,,,,208800.0,208800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-01,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-02,,,,,331200.0,331200.0,331200.0,331200.0,331200.0,316000.0,316000.0,316000.0,316000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-06,,,,,,,,,,,,192373.0,192373.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-08,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,214400.0,182000.0,182000.0,182000.0,182000.0,182000.0,182000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-09,,,,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-13,,,,,,,,,,,,228490.0,228482.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-15,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,272800.0,243000.0,243000.0,243000.0,243000.0,243000.0,243000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-16,,,,292000.0,292000.0,292000.0,292000.0,292000.0,292000.0,292000.0,292000.0,292000.0,292000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-20,,,,,,,,,,,,246916.0,246908.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-24,,,,,,,,133000.0,133000.0,133000.0,133000.0,133000.0,133000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-27,,,,,,,,,,,,228490.0,228482.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/Trip.com,패밀리,2026-05-29,,,,,,,,,,,,,219000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-04-24,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-04-25,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-04-29,,,,,,,,,,,,139400.0,139400.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-01,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-02,,,,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-06,,,,,,,,,,,,139400.0,139400.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-08,179580.0,179580.0,179580.0,179580.0,179580.0,179580.0,179580.0,179580.0,179580.0,179580.0,139400.0,139400.0,139400.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-09,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0,189420.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-13,,,,,,,,,,,,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-15,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-16,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-20,,,,,,,,,,,,189420.0,189420.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-24,,,,,,,,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-27,,,,,,,,,,,,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,디럭스,2026-05-29,,,,,,,,,,,,,209100.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-04-24,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-04-25,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-04-29,,,,,,,,,,,,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-01,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-06,,,,,,,,,,,,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-08,309140.0,309140.0,309140.0,309140.0,309140.0,309140.0,309140.0,309140.0,309140.0,309140.0,239440.0,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-09,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0,319800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-13,,,,,,,,,,,,299300.0,299300.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-15,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0,369000.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-16,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0,389500.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-20,,,,,,,,,,,,319800.0,319800.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-24,,,,,,,,239440.0,239440.0,239440.0,239440.0,239440.0,239440.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-27,,,,,,,,,,,,299300.0,299300.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스위트,2026-05-29,,,,,,,,,,,,,339480.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-04-24,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-04-25,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-04-29,,,,,,,,,,,,109060.0,109060.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-01,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-02,219760.0,,,,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0,259120.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-06,,,,,,,,,,,,109060.0,109060.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-08,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0,139400.0,109060.0,109060.0,109060.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-09,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0,149240.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-13,,,,,,,,,,,,129560.0,129560.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-15,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-16,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-20,,,,,,,,,,,,149240.0,149240.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-22,,,,,,,,199260.0,199260.0,199260.0,199260.0,199260.0,199260.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-23,,,,,,,,,219760.0,219760.0,219760.0,219760.0,219760.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-24,,,,,,,,109060.0,109060.0,109060.0,109060.0,109060.0,109060.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-05-27,,,,,,,,,,,,129560.0,129560.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,스탠다드,2026-04-18,159080.0,,,,,,,,,,,,
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-04-24,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-04-25,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-04-29,,,,,,,,,,,,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-01,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-02,,,,,339480.0,339480.0,339480.0,339480.0,339480.0,339480.0,339480.0,339480.0,339480.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-06,,,,,,,,,,,,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-08,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,219760.0,169740.0,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-09,229600.0,,,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0,229600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-13,,,,,,,,,,,,209100.0,209100.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-15,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0,279620.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-16,,,,299300.0,299300.0,299300.0,299300.0,299300.0,299300.0,299300.0,299300.0,299300.0,299300.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-20,,,,,,,,,,,,229600.0,229600.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-24,,,,,,,,169740.0,169740.0,169740.0,169740.0,169740.0,169740.0
소노캄 고양,킨텍스 바이 케이트리,네이버호텔/TripBToz,패밀리,2026-05-27,,,,,,,,,,,,209100.0,209100.0
